time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-30 00:00:00+00:00,,,1,1
2022-12-03 00:00:00+00:00,1.0,1.0,16,1
2022-12-04 00:00:00+00:00,,,1,1
