referrer,views_total,views_unique
inlsoftware.inl.gov,21,6
inl.gov,14,13
Bing,5,3
Google,3,2
github.com,3,2
statics.teams.cdn.office.net,2,2
csdet.inl.gov,1,1
youtube.com,1,1
claude.ai,1,1
